parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 324 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 12 | 768 | x=(8.0*96.0) | x 8.0 96.0 * = | x:UK 8.0:UK 96.0:cupcake *:UK =:UK
EXPR: 0 | POS | INT | 10 | 12 | 768 | (8.0*96.0)=x | 8.0 96.0 * x = | 8.0:child 96.0:cupcake *:child x:child =:child
EXPR: 0 | POS | INT | 12 | 12 | 768 | 8.0=(x/96.0) | 8.0 x 96.0 / = | 8.0:UK x:UK 96.0:cupcake /:UK =:UK
EXPR: 1 | POS | INT | 12 | 12 | 12 | (8.0*x)=96.0 | 8.0 x * 96.0 = | 8.0:child x:UK *:child 96.0:child =:child
EXPR: 0 | POS | INT | 12 | 12 | 768 | (x/8.0)=96.0 | x 8.0 / 96.0 = | x:UK 8.0:child /:UK 96.0:UK =:UK
EXPR: 1 | POS | INT | 12 | 12 | 12 | (x*8.0)=96.0 | x 8.0 * 96.0 = | x:cupcake 8.0:child *:cupcake 96.0:cupcake =:cupcake
EXPR: 1 | POS | INT | 12 | 12 | 12 | 8.0=(96.0/x) | 8.0 96.0 x / = | 8.0:child 96.0:child x:UK /:child =:child
EXPR: 0 | POS | INT | 20 | 12 | 104 | (8.0+96.0)=x | 8.0 96.0 + x = | 8.0:child 96.0:child +:child x:child =:child
EXPR: 0 | POS | INT | 20 | 12 | 104 | x=(8.0+96.0) | x 8.0 96.0 + = | x:cupcake 8.0:cupcake 96.0:cupcake +:cupcake =:cupcake
EXPR: 1 | POS | INT | 20 | 12 | 12 | (96.0/8.0)=x | 96.0 8.0 / x = | 96.0:cupcake 8.0:child /:cupcake x:cupcake =:cupcake
EXPR: 1 | POS | INT | 20 | 12 | 12 | x=(96.0/8.0) | x 96.0 8.0 / = | x:cupcake 96.0:cupcake 8.0:child /:cupcake =:cupcake
EXPR: 0 | POS | INT | 22 | 12 | 104 | (x-8.0)=96.0 | x 8.0 - 96.0 = | x:cupcake 8.0:cupcake -:cupcake 96.0:cupcake =:cupcake
EXPR: 0 | POS | INT | 22 | 12 | 768 | 96.0=(x/8.0) | 96.0 x 8.0 / = | 96.0:UK x:UK 8.0:child /:UK =:UK
EXPR: 1 | POS | INT | 22 | 12 | 12 | (96.0/x)=8.0 | 96.0 x / 8.0 = | 96.0:child x:UK /:child 8.0:child =:child
EXPR: 0 | POS | INT | 22 | 12 | 88 | 8.0=(96.0-x) | 8.0 96.0 x - = | 8.0:cupcake 96.0:cupcake x:cupcake -:cupcake =:cupcake
EXPR: 0 | POS | INT | 22 | 12 | 88 | (8.0+x)=96.0 | 8.0 x + 96.0 = | 8.0:UK x:UK +:UK 96.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 12 | 88 | (x+8.0)=96.0 | x 8.0 + 96.0 = | x:child 8.0:child +:child 96.0:child =:child
EXPR: 1 | POS | INT | 22 | 12 | 12 | 96.0=(x*8.0) | 96.0 x 8.0 * = | 96.0:cupcake x:cupcake 8.0:child *:cupcake =:cupcake
EXPR: 0 | POS | INT | 22 | 12 | 104 | 8.0=(x-96.0) | 8.0 x 96.0 - = | 8.0:UK x:UK 96.0:UK -:UK =:UK
EXPR: 1 | POS | INT | 22 | 12 | 12 | 96.0=(8.0*x) | 96.0 8.0 x * = | 96.0:UK 8.0:child x:UK *:UK =:UK
EXPR: 0 | POS | INT | 22 | 12 | 768 | (x/96.0)=8.0 | x 96.0 / 8.0 = | x:UK 96.0:cupcake /:UK 8.0:UK =:UK
EXPR: 0 | POS | INT | 30 | 12 | 88 | x=(96.0-8.0) | x 96.0 8.0 - = | x:cupcake 96.0:cupcake 8.0:cupcake -:cupcake =:cupcake
EXPR: 0 | POS | INT | 30 | 12 | 88 | (96.0-8.0)=x | 96.0 8.0 - x = | 96.0:UK 8.0:UK -:UK x:UK =:UK
EXPR: 0 | POS | INT | 32 | 12 | 104 | (x-96.0)=8.0 | x 96.0 - 8.0 = | x:cupcake 96.0:cupcake -:cupcake 8.0:cupcake =:cupcake
EXPR: 0 | POS | INT | 32 | 12 | 88 | (96.0-x)=8.0 | 96.0 x - 8.0 = | 96.0:cupcake x:cupcake -:cupcake 8.0:cupcake =:cupcake
EXPR: 0 | POS | INT | 32 | 12 | 88 | 96.0=(8.0+x) | 96.0 8.0 x + = | 96.0:cupcake 8.0:cupcake x:cupcake +:cupcake =:cupcake
EXPR: 0 | POS | INT | 32 | 12 | 88 | 96.0=(x+8.0) | 96.0 x 8.0 + = | 96.0:cupcake x:cupcake 8.0:cupcake +:cupcake =:cupcake
EXPR: 0 | POS | INT | 32 | 12 | 104 | 96.0=(x-8.0) | 96.0 x 8.0 - = | 96.0:cupcake x:cupcake 8.0:cupcake -:cupcake =:cupcake
NET 28 unique, non-negative, integer-valued solutions found out of 324 total solutions
