parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 2 | 12.3 | 1.15411558669002 | 5.71=(6.59/x) | 5.71 6.59 x / = | 5.71:dollar 6.59:dollar x:UK /:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 12.3 | 0.866464339908953 | 5.71=(x*6.59) | 5.71 x 6.59 * = | 5.71:dollar x:UK 6.59:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 12.3 | 0.866464339908953 | 5.71=(6.59*x) | 5.71 6.59 x * = | 5.71:dollar 6.59:dollar x:UK *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 12.3 | 1.15411558669002 | (x*5.71)=6.59 | x 5.71 * 6.59 = | x:UK 5.71:dollar *:dollar 6.59:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 12.3 | 1.15411558669002 | (5.71*x)=6.59 | 5.71 x * 6.59 = | 5.71:dollar x:UK *:dollar 6.59:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 12.3 | 0.866464339908953 | (5.71/x)=6.59 | 5.71 x / 6.59 = | 5.71:dollar x:UK /:dollar 6.59:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 12.3 | 37.6289 | (5.71*6.59)=x | 5.71 6.59 * x = | 5.71:dollar 6.59:UK *:UK x:UK =:UK
EXPR: 1 | POS | FRA | 10 | 12.3 | 12.3 | (5.71+6.59)=x | 5.71 6.59 + x = | 5.71:dollar 6.59:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 12.3 | 37.6289 | x=(5.71*6.59) | x 5.71 6.59 * = | x:UK 5.71:dollar 6.59:UK *:UK =:UK
EXPR: 1 | POS | FRA | 10 | 12.3 | 12.3 | x=(5.71+6.59) | x 5.71 6.59 + = | x:dollar 5.71:dollar 6.59:dollar +:dollar =:dollar
