parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 25 | 25 | (39.0-14.0)=x | 39.0 14.0 - x = | 39.0:game 14.0:game -:game x:game =:game
EXPR: 0 | POS | INT | 0 | 25 | 53 | x=(39.0+14.0) | x 39.0 14.0 + = | x:game 39.0:game 14.0:game +:game =:game
EXPR: 1 | POS | INT | 0 | 25 | 25 | x=(39.0-14.0) | x 39.0 14.0 - = | x:game 39.0:game 14.0:game -:game =:game
EXPR: 0 | POS | INT | 0 | 25 | 53 | (39.0+14.0)=x | 39.0 14.0 + x = | 39.0:game 14.0:game +:game x:game =:game
EXPR: 1 | POS | INT | 2 | 25 | 25 | 39.0=(14.0+x) | 39.0 14.0 x + = | 39.0:game 14.0:game x:game +:game =:game
EXPR: 0 | POS | INT | 2 | 25 | 53 | (x-39.0)=14.0 | x 39.0 - 14.0 = | x:game 39.0:game -:game 14.0:game =:game
EXPR: 1 | POS | INT | 2 | 25 | 25 | 39.0=(x+14.0) | 39.0 x 14.0 + = | 39.0:game x:game 14.0:game +:game =:game
EXPR: 1 | POS | INT | 2 | 25 | 25 | (39.0-x)=14.0 | 39.0 x - 14.0 = | 39.0:game x:game -:game 14.0:game =:game
EXPR: 0 | POS | INT | 2 | 25 | 53 | 39.0=(x-14.0) | 39.0 x 14.0 - = | 39.0:game x:game 14.0:game -:game =:game
EXPR: 1 | POS | INT | 12 | 25 | 25 | (x+14.0)=39.0 | x 14.0 + 39.0 = | x:game 14.0:game +:game 39.0:game =:game
EXPR: 0 | POS | INT | 12 | 25 | 53 | (x-14.0)=39.0 | x 14.0 - 39.0 = | x:game 14.0:game -:game 39.0:game =:game
EXPR: 1 | POS | INT | 12 | 25 | 25 | (14.0+x)=39.0 | 14.0 x + 39.0 = | 14.0:game x:game +:game 39.0:game =:game
EXPR: 0 | POS | INT | 12 | 25 | 53 | 14.0=(x-39.0) | 14.0 x 39.0 - = | 14.0:game x:game 39.0:game -:game =:game
EXPR: 1 | POS | INT | 12 | 25 | 25 | 14.0=(39.0-x) | 14.0 39.0 x - = | 14.0:game 39.0:game x:game -:game =:game
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
