parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 984 | 984 | x=(4.0*246.0) | x 4.0 246.0 * = | x:people 4.0:section 246.0:people *:people =:people
EXPR: 1 | POS | INT | 0 | 984 | 984 | (4.0*246.0)=x | 4.0 246.0 * x = | 4.0:section 246.0:people *:people x:people =:people
EXPR: 1 | POS | INT | 2 | 984 | 984 | (x/4.0)=246.0 | x 4.0 / 246.0 = | x:people 4.0:section /:people 246.0:people =:people
EXPR: 0 | POS | INT | 10 | 984 | 250 | x=(4.0+246.0) | x 4.0 246.0 + = | x:people 4.0:people 246.0:people +:people =:people
EXPR: 0 | POS | INT | 10 | 984 | 250 | (4.0+246.0)=x | 4.0 246.0 + x = | 4.0:people 246.0:people +:people x:people =:people
EXPR: 0 | POS | INT | 12 | 984 | 242 | 4.0=(246.0-x) | 4.0 246.0 x - = | 4.0:people 246.0:people x:people -:people =:people
EXPR: 1 | POS | INT | 12 | 984 | 984 | 246.0=(x/4.0) | 246.0 x 4.0 / = | 246.0:people x:people 4.0:section /:people =:people
EXPR: 0 | POS | INT | 12 | 984 | 242 | (x+4.0)=246.0 | x 4.0 + 246.0 = | x:people 4.0:people +:people 246.0:people =:people
EXPR: 0 | POS | INT | 12 | 984 | 250 | (x-4.0)=246.0 | x 4.0 - 246.0 = | x:people 4.0:people -:people 246.0:people =:people
EXPR: 0 | POS | INT | 12 | 984 | 242 | (4.0+x)=246.0 | 4.0 x + 246.0 = | 4.0:people x:people +:people 246.0:people =:people
EXPR: 0 | POS | INT | 12 | 984 | 250 | 4.0=(x-246.0) | 4.0 x 246.0 - = | 4.0:people x:people 246.0:people -:people =:people
EXPR: 1 | POS | INT | 12 | 984 | 984 | 4.0=(x/246.0) | 4.0 x 246.0 / = | 4.0:section x:section 246.0:people /:section =:section
EXPR: 0 | POS | INT | 20 | 984 | 242 | x=(246.0-4.0) | x 246.0 4.0 - = | x:people 246.0:people 4.0:people -:people =:people
EXPR: 0 | POS | INT | 20 | 984 | 242 | (246.0-4.0)=x | 246.0 4.0 - x = | 246.0:people 4.0:people -:people x:people =:people
EXPR: 0 | POS | INT | 22 | 984 | 242 | (246.0-x)=4.0 | 246.0 x - 4.0 = | 246.0:people x:people -:people 4.0:people =:people
EXPR: 1 | POS | INT | 22 | 984 | 984 | (x/246.0)=4.0 | x 246.0 / 4.0 = | x:section 246.0:people /:section 4.0:section =:section
EXPR: 0 | POS | INT | 22 | 984 | 242 | 246.0=(4.0+x) | 246.0 4.0 x + = | 246.0:people 4.0:people x:people +:people =:people
EXPR: 0 | POS | INT | 22 | 984 | 250 | (x-246.0)=4.0 | x 246.0 - 4.0 = | x:people 246.0:people -:people 4.0:people =:people
EXPR: 0 | POS | INT | 22 | 984 | 242 | 246.0=(x+4.0) | 246.0 x 4.0 + = | 246.0:people x:people 4.0:people +:people =:people
EXPR: 0 | POS | INT | 22 | 984 | 250 | 246.0=(x-4.0) | 246.0 x 4.0 - = | 246.0:people x:people 4.0:people -:people =:people
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
