parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 6003 | 6003 | x=(261.0*23.0) | x 261.0 23.0 * = | x:fish 261.0:UK 23.0:fish *:fish =:fish
EXPR: 1 | POS | INT | 0 | 6003 | 6003 | (261.0*23.0)=x | 261.0 23.0 * x = | 261.0:UK 23.0:fish *:fish x:fish =:fish
EXPR: 1 | POS | INT | 2 | 6003 | 6003 | (x/261.0)=23.0 | x 261.0 / 23.0 = | x:fish 261.0:UK /:fish 23.0:fish =:fish
EXPR: 0 | POS | INT | 10 | 6003 | 284 | x=(261.0+23.0) | x 261.0 23.0 + = | x:fish 261.0:fish 23.0:fish +:fish =:fish
EXPR: 0 | POS | INT | 10 | 6003 | 284 | (261.0+23.0)=x | 261.0 23.0 + x = | 261.0:fish 23.0:fish +:fish x:fish =:fish
EXPR: 0 | POS | INT | 10 | 6003 | 238 | (261.0-23.0)=x | 261.0 23.0 - x = | 261.0:fish 23.0:fish -:fish x:fish =:fish
EXPR: 0 | POS | INT | 10 | 6003 | 238 | x=(261.0-23.0) | x 261.0 23.0 - = | x:fish 261.0:fish 23.0:fish -:fish =:fish
EXPR: 0 | POS | INT | 12 | 6003 | 238 | (261.0-x)=23.0 | 261.0 x - 23.0 = | 261.0:fish x:fish -:fish 23.0:fish =:fish
EXPR: 0 | POS | INT | 12 | 6003 | 238 | 261.0=(23.0+x) | 261.0 23.0 x + = | 261.0:fish 23.0:fish x:fish +:fish =:fish
EXPR: 1 | POS | INT | 12 | 6003 | 6003 | 23.0=(x/261.0) | 23.0 x 261.0 / = | 23.0:fish x:fish 261.0:UK /:fish =:fish
EXPR: 0 | POS | INT | 12 | 6003 | 284 | (x-261.0)=23.0 | x 261.0 - 23.0 = | x:fish 261.0:fish -:fish 23.0:fish =:fish
EXPR: 0 | POS | INT | 12 | 6003 | 238 | 261.0=(x+23.0) | 261.0 x 23.0 + = | 261.0:fish x:fish 23.0:fish +:fish =:fish
EXPR: 0 | POS | INT | 12 | 6003 | 284 | 261.0=(x-23.0) | 261.0 x 23.0 - = | 261.0:fish x:fish 23.0:fish -:fish =:fish
EXPR: 1 | POS | INT | 12 | 6003 | 6003 | 261.0=(x/23.0) | 261.0 x 23.0 / = | 261.0:UK x:UK 23.0:fish /:UK =:UK
EXPR: 1 | POS | INT | 22 | 6003 | 6003 | (x/23.0)=261.0 | x 23.0 / 261.0 = | x:UK 23.0:fish /:UK 261.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 6003 | 238 | 23.0=(261.0-x) | 23.0 261.0 x - = | 23.0:fish 261.0:fish x:fish -:fish =:fish
EXPR: 0 | POS | INT | 22 | 6003 | 238 | (x+23.0)=261.0 | x 23.0 + 261.0 = | x:fish 23.0:fish +:fish 261.0:fish =:fish
EXPR: 0 | POS | INT | 22 | 6003 | 284 | (x-23.0)=261.0 | x 23.0 - 261.0 = | x:fish 23.0:fish -:fish 261.0:fish =:fish
EXPR: 0 | POS | INT | 22 | 6003 | 238 | (23.0+x)=261.0 | 23.0 x + 261.0 = | 23.0:fish x:fish +:fish 261.0:fish =:fish
EXPR: 0 | POS | INT | 22 | 6003 | 284 | 23.0=(x-261.0) | 23.0 x 261.0 - = | 23.0:fish x:fish 261.0:fish -:fish =:fish
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
