parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 8 | 96 | (8.0*12.0)=x | 8.0 12.0 * x = | 8.0:dollar 12.0:UK *:UK x:UK =:UK
EXPR: 0 | POS | INT | 10 | 8 | 20 | (8.0+12.0)=x | 8.0 12.0 + x = | 8.0:dollar 12.0:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 8 | 96 | x=(8.0*12.0) | x 8.0 12.0 * = | x:UK 8.0:dollar 12.0:UK *:UK =:UK
EXPR: 0 | POS | INT | 10 | 8 | 20 | x=(8.0+12.0) | x 8.0 12.0 + = | x:dollar 8.0:dollar 12.0:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 96 | 8.0=(x/12.0) | 8.0 x 12.0 / = | 8.0:UK x:UK 12.0:dollar /:UK =:UK
EXPR: 0 | POS | INT | 12 | 8 | 20 | 8.0=(x-12.0) | 8.0 x 12.0 - = | 8.0:dollar x:dollar 12.0:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 4 | 8.0=(12.0-x) | 8.0 12.0 x - = | 8.0:dollar 12.0:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 4 | (x+8.0)=12.0 | x 8.0 + 12.0 = | x:dollar 8.0:dollar +:dollar 12.0:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 4 | (8.0+x)=12.0 | 8.0 x + 12.0 = | 8.0:dollar x:dollar +:dollar 12.0:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 20 | (x-8.0)=12.0 | x 8.0 - 12.0 = | x:dollar 8.0:dollar -:dollar 12.0:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 8 | 96 | (x/8.0)=12.0 | x 8.0 / 12.0 = | x:UK 8.0:dollar /:UK 12.0:UK =:UK
EXPR: 0 | POS | INT | 20 | 8 | 4 | x=(12.0-8.0) | x 12.0 8.0 - = | x:dollar 12.0:dollar 8.0:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 8 | 4 | (12.0-8.0)=x | 12.0 8.0 - x = | 12.0:dollar 8.0:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 4 | (12.0-x)=8.0 | 12.0 x - 8.0 = | 12.0:dollar x:dollar -:dollar 8.0:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 96 | (x/12.0)=8.0 | x 12.0 / 8.0 = | x:UK 12.0:dollar /:UK 8.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 8 | 20 | (x-12.0)=8.0 | x 12.0 - 8.0 = | x:dollar 12.0:dollar -:dollar 8.0:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 20 | 12.0=(x-8.0) | 12.0 x 8.0 - = | 12.0:dollar x:dollar 8.0:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 4 | 12.0=(x+8.0) | 12.0 x 8.0 + = | 12.0:dollar x:dollar 8.0:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 4 | 12.0=(8.0+x) | 12.0 8.0 x + = | 12.0:dollar 8.0:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 96 | 12.0=(x/8.0) | 12.0 x 8.0 / = | 12.0:UK x:UK 8.0:dollar /:UK =:UK
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
