parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 99 | 2662 | (121.0*22.0)=x | 121.0 22.0 * x = | 121.0:game 22.0:UK *:UK x:UK =:UK
EXPR: 0 | POS | INT | 10 | 99 | 143 | (121.0+22.0)=x | 121.0 22.0 + x = | 121.0:game 22.0:game +:game x:game =:game
EXPR: 1 | POS | INT | 10 | 99 | 99 | x=(121.0-22.0) | x 121.0 22.0 - = | x:game 121.0:game 22.0:game -:game =:game
EXPR: 0 | POS | INT | 10 | 99 | 2662 | x=(121.0*22.0) | x 121.0 22.0 * = | x:UK 121.0:game 22.0:UK *:UK =:UK
EXPR: 0 | POS | INT | 10 | 99 | 143 | x=(121.0+22.0) | x 121.0 22.0 + = | x:game 121.0:game 22.0:game +:game =:game
EXPR: 1 | POS | INT | 10 | 99 | 99 | (121.0-22.0)=x | 121.0 22.0 - x = | 121.0:game 22.0:game -:game x:game =:game
EXPR: 0 | POS | INT | 12 | 99 | 2662 | 121.0=(x/22.0) | 121.0 x 22.0 / = | 121.0:UK x:UK 22.0:game /:UK =:UK
EXPR: 0 | POS | INT | 12 | 99 | 143 | 121.0=(x-22.0) | 121.0 x 22.0 - = | 121.0:game x:game 22.0:game -:game =:game
EXPR: 1 | POS | INT | 12 | 99 | 99 | (121.0-x)=22.0 | 121.0 x - 22.0 = | 121.0:game x:game -:game 22.0:game =:game
EXPR: 1 | POS | INT | 12 | 99 | 99 | 121.0=(x+22.0) | 121.0 x 22.0 + = | 121.0:game x:game 22.0:game +:game =:game
EXPR: 1 | POS | INT | 12 | 99 | 99 | 121.0=(22.0+x) | 121.0 22.0 x + = | 121.0:game 22.0:game x:game +:game =:game
EXPR: 0 | POS | INT | 12 | 99 | 143 | (x-121.0)=22.0 | x 121.0 - 22.0 = | x:game 121.0:game -:game 22.0:game =:game
EXPR: 0 | POS | INT | 12 | 99 | 2662 | (x/121.0)=22.0 | x 121.0 / 22.0 = | x:UK 121.0:game /:UK 22.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 99 | 2662 | (x/22.0)=121.0 | x 22.0 / 121.0 = | x:UK 22.0:game /:UK 121.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 99 | 143 | (x-22.0)=121.0 | x 22.0 - 121.0 = | x:game 22.0:game -:game 121.0:game =:game
EXPR: 1 | POS | INT | 22 | 99 | 99 | (22.0+x)=121.0 | 22.0 x + 121.0 = | 22.0:game x:game +:game 121.0:game =:game
EXPR: 0 | POS | INT | 22 | 99 | 143 | 22.0=(x-121.0) | 22.0 x 121.0 - = | 22.0:game x:game 121.0:game -:game =:game
EXPR: 1 | POS | INT | 22 | 99 | 99 | (x+22.0)=121.0 | x 22.0 + 121.0 = | x:game 22.0:game +:game 121.0:game =:game
EXPR: 0 | POS | INT | 22 | 99 | 2662 | 22.0=(x/121.0) | 22.0 x 121.0 / = | 22.0:UK x:UK 121.0:game /:UK =:UK
EXPR: 1 | POS | INT | 22 | 99 | 99 | 22.0=(121.0-x) | 22.0 121.0 x - = | 22.0:game 121.0:game x:game -:game =:game
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
