parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 33 | 77 | x=(22.0+55.0) | x 22.0 55.0 + = | x:tree 22.0:tree 55.0:tree +:tree =:tree
EXPR: 0 | POS | INT | 0 | 33 | 77 | (22.0+55.0)=x | 22.0 55.0 + x = | 22.0:tree 55.0:tree +:tree x:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | (x+22.0)=55.0 | x 22.0 + 55.0 = | x:tree 22.0:tree +:tree 55.0:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 77 | (x-22.0)=55.0 | x 22.0 - 55.0 = | x:tree 22.0:tree -:tree 55.0:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | (22.0+x)=55.0 | 22.0 x + 55.0 = | 22.0:tree x:tree +:tree 55.0:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | 22.0=(55.0-x) | 22.0 55.0 x - = | 22.0:tree 55.0:tree x:tree -:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 77 | 22.0=(x-55.0) | 22.0 x 55.0 - = | 22.0:tree x:tree 55.0:tree -:tree =:tree
EXPR: 1 | POS | INT | 10 | 33 | 33 | (55.0-22.0)=x | 55.0 22.0 - x = | 55.0:tree 22.0:tree -:tree x:tree =:tree
EXPR: 1 | POS | INT | 10 | 33 | 33 | x=(55.0-22.0) | x 55.0 22.0 - = | x:tree 55.0:tree 22.0:tree -:tree =:tree
EXPR: 0 | POS | INT | 12 | 33 | 77 | (x-55.0)=22.0 | x 55.0 - 22.0 = | x:tree 55.0:tree -:tree 22.0:tree =:tree
EXPR: 1 | POS | INT | 12 | 33 | 33 | 55.0=(x+22.0) | 55.0 x 22.0 + = | 55.0:tree x:tree 22.0:tree +:tree =:tree
EXPR: 1 | POS | INT | 12 | 33 | 33 | 55.0=(22.0+x) | 55.0 22.0 x + = | 55.0:tree 22.0:tree x:tree +:tree =:tree
EXPR: 0 | POS | INT | 12 | 33 | 77 | 55.0=(x-22.0) | 55.0 x 22.0 - = | 55.0:tree x:tree 22.0:tree -:tree =:tree
EXPR: 1 | POS | INT | 12 | 33 | 33 | (55.0-x)=22.0 | 55.0 x - 22.0 = | 55.0:tree x:tree -:tree 22.0:tree =:tree
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
