parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 16 | 16 | x=(7.0+9.0) | x 7.0 9.0 + = | x:lemon 7.0:lemon 9.0:lemon +:lemon =:lemon
EXPR: 1 | POS | INT | 0 | 16 | 16 | (7.0+9.0)=x | 7.0 9.0 + x = | 7.0:lemon 9.0:lemon +:lemon x:lemon =:lemon
EXPR: 0 | POS | INT | 2 | 16 | 2 | (x+7.0)=9.0 | x 7.0 + 9.0 = | x:lemon 7.0:lemon +:lemon 9.0:lemon =:lemon
EXPR: 1 | POS | INT | 2 | 16 | 16 | (x-7.0)=9.0 | x 7.0 - 9.0 = | x:lemon 7.0:lemon -:lemon 9.0:lemon =:lemon
EXPR: 0 | POS | INT | 2 | 16 | 2 | (7.0+x)=9.0 | 7.0 x + 9.0 = | 7.0:lemon x:lemon +:lemon 9.0:lemon =:lemon
EXPR: 0 | POS | INT | 2 | 16 | 2 | 7.0=(9.0-x) | 7.0 9.0 x - = | 7.0:lemon 9.0:lemon x:lemon -:lemon =:lemon
EXPR: 1 | POS | INT | 2 | 16 | 16 | 7.0=(x-9.0) | 7.0 x 9.0 - = | 7.0:lemon x:lemon 9.0:lemon -:lemon =:lemon
EXPR: 0 | POS | INT | 10 | 16 | 2 | (9.0-7.0)=x | 9.0 7.0 - x = | 9.0:lemon 7.0:lemon -:lemon x:lemon =:lemon
EXPR: 0 | POS | INT | 10 | 16 | 2 | x=(9.0-7.0) | x 9.0 7.0 - = | x:lemon 9.0:lemon 7.0:lemon -:lemon =:lemon
EXPR: 1 | POS | INT | 12 | 16 | 16 | (x-9.0)=7.0 | x 9.0 - 7.0 = | x:lemon 9.0:lemon -:lemon 7.0:lemon =:lemon
EXPR: 0 | POS | INT | 12 | 16 | 2 | 9.0=(x+7.0) | 9.0 x 7.0 + = | 9.0:lemon x:lemon 7.0:lemon +:lemon =:lemon
EXPR: 0 | POS | INT | 12 | 16 | 2 | 9.0=(7.0+x) | 9.0 7.0 x + = | 9.0:lemon 7.0:lemon x:lemon +:lemon =:lemon
EXPR: 1 | POS | INT | 12 | 16 | 16 | 9.0=(x-7.0) | 9.0 x 7.0 - = | 9.0:lemon x:lemon 7.0:lemon -:lemon =:lemon
EXPR: 0 | POS | INT | 12 | 16 | 2 | (9.0-x)=7.0 | 9.0 x - 7.0 = | 9.0:lemon x:lemon -:lemon 7.0:lemon =:lemon
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
