parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 6 | 3 | x=(9.0/3.0) | x 9.0 3.0 / = | x:hamburger 9.0:hamburger 3.0:UK /:hamburger =:hamburger
EXPR: 0 | POS | INT | 0 | 6 | 3 | (9.0/3.0)=x | 9.0 3.0 / x = | 9.0:hamburger 3.0:UK /:hamburger x:hamburger =:hamburger
EXPR: 0 | POS | INT | 0 | 6 | 27 | x=(9.0*3.0) | x 9.0 3.0 * = | x:hamburger 9.0:hamburger 3.0:UK *:hamburger =:hamburger
EXPR: 0 | POS | INT | 0 | 6 | 27 | (9.0*3.0)=x | 9.0 3.0 * x = | 9.0:hamburger 3.0:UK *:hamburger x:hamburger =:hamburger
EXPR: 0 | POS | INT | 2 | 6 | 3 | 9.0=(3.0*x) | 9.0 3.0 x * = | 9.0:hamburger 3.0:UK x:hamburger *:hamburger =:hamburger
EXPR: 0 | POS | INT | 2 | 6 | 27 | 9.0=(x/3.0) | 9.0 x 3.0 / = | 9.0:hamburger x:hamburger 3.0:UK /:hamburger =:hamburger
EXPR: 0 | POS | INT | 2 | 6 | 3 | 9.0=(x*3.0) | 9.0 x 3.0 * = | 9.0:hamburger x:hamburger 3.0:UK *:hamburger =:hamburger
EXPR: 1 | POS | INT | 10 | 6 | 6 | (9.0-3.0)=x | 9.0 3.0 - x = | 9.0:hamburger 3.0:hamburger -:hamburger x:hamburger =:hamburger
EXPR: 0 | POS | INT | 10 | 6 | 12 | x=(9.0+3.0) | x 9.0 3.0 + = | x:hamburger 9.0:hamburger 3.0:hamburger +:hamburger =:hamburger
EXPR: 1 | POS | INT | 10 | 6 | 6 | x=(9.0-3.0) | x 9.0 3.0 - = | x:hamburger 9.0:hamburger 3.0:hamburger -:hamburger =:hamburger
EXPR: 0 | POS | INT | 10 | 6 | 12 | (9.0+3.0)=x | 9.0 3.0 + x = | 9.0:hamburger 3.0:hamburger +:hamburger x:hamburger =:hamburger
EXPR: 1 | POS | INT | 12 | 6 | 6 | 9.0=(x+3.0) | 9.0 x 3.0 + = | 9.0:hamburger x:hamburger 3.0:hamburger +:hamburger =:hamburger
EXPR: 0 | POS | INT | 12 | 6 | 3 | (9.0/x)=3.0 | 9.0 x / 3.0 = | 9.0:UK x:hamburger /:UK 3.0:UK =:UK
EXPR: 0 | POS | INT | 12 | 6 | 3 | (3.0*x)=9.0 | 3.0 x * 9.0 = | 3.0:UK x:hamburger *:hamburger 9.0:hamburger =:hamburger
EXPR: 0 | POS | INT | 12 | 6 | 12 | 9.0=(x-3.0) | 9.0 x 3.0 - = | 9.0:hamburger x:hamburger 3.0:hamburger -:hamburger =:hamburger
EXPR: 1 | POS | INT | 12 | 6 | 6 | 9.0=(3.0+x) | 9.0 3.0 x + = | 9.0:hamburger 3.0:hamburger x:hamburger +:hamburger =:hamburger
EXPR: 0 | POS | INT | 12 | 6 | 12 | (x-9.0)=3.0 | x 9.0 - 3.0 = | x:hamburger 9.0:hamburger -:hamburger 3.0:hamburger =:hamburger
EXPR: 1 | POS | INT | 12 | 6 | 6 | (9.0-x)=3.0 | 9.0 x - 3.0 = | 9.0:hamburger x:hamburger -:hamburger 3.0:hamburger =:hamburger
EXPR: 0 | POS | INT | 12 | 6 | 27 | (x/9.0)=3.0 | x 9.0 / 3.0 = | x:UK 9.0:hamburger /:UK 3.0:UK =:UK
EXPR: 0 | POS | INT | 12 | 6 | 27 | (x/3.0)=9.0 | x 3.0 / 9.0 = | x:hamburger 3.0:UK /:hamburger 9.0:hamburger =:hamburger
EXPR: 0 | POS | INT | 12 | 6 | 3 | (x*3.0)=9.0 | x 3.0 * 9.0 = | x:hamburger 3.0:UK *:hamburger 9.0:hamburger =:hamburger
EXPR: 1 | POS | INT | 22 | 6 | 6 | (x+3.0)=9.0 | x 3.0 + 9.0 = | x:hamburger 3.0:hamburger +:hamburger 9.0:hamburger =:hamburger
EXPR: 0 | POS | INT | 22 | 6 | 3 | 3.0=(9.0/x) | 3.0 9.0 x / = | 3.0:UK 9.0:UK x:hamburger /:UK =:UK
EXPR: 1 | POS | INT | 22 | 6 | 6 | (3.0+x)=9.0 | 3.0 x + 9.0 = | 3.0:hamburger x:hamburger +:hamburger 9.0:hamburger =:hamburger
EXPR: 0 | POS | INT | 22 | 6 | 12 | 3.0=(x-9.0) | 3.0 x 9.0 - = | 3.0:hamburger x:hamburger 9.0:hamburger -:hamburger =:hamburger
EXPR: 0 | POS | INT | 22 | 6 | 27 | 3.0=(x/9.0) | 3.0 x 9.0 / = | 3.0:UK x:UK 9.0:hamburger /:UK =:UK
EXPR: 1 | POS | INT | 22 | 6 | 6 | 3.0=(9.0-x) | 3.0 9.0 x - = | 3.0:hamburger 9.0:hamburger x:hamburger -:hamburger =:hamburger
EXPR: 0 | POS | INT | 22 | 6 | 12 | (x-3.0)=9.0 | x 3.0 - 9.0 = | x:hamburger 3.0:hamburger -:hamburger 9.0:hamburger =:hamburger
NET 28 unique, non-negative, integer-valued solutions found out of 136 total solutions
