parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 6279 | 34399296 | (9792.0*3513.0)=x | 9792.0 3513.0 * x = | 9792.0:pound 3513.0:UK *:UK x:UK =:UK
EXPR: 0 | POS | INT | 10 | 6279 | 13305 | (9792.0+3513.0)=x | 9792.0 3513.0 + x = | 9792.0:pound 3513.0:pound +:pound x:pound =:pound
EXPR: 1 | POS | INT | 10 | 6279 | 6279 | x=(9792.0-3513.0) | x 9792.0 3513.0 - = | x:pound 9792.0:pound 3513.0:pound -:pound =:pound
EXPR: 0 | POS | INT | 10 | 6279 | 34399296 | x=(9792.0*3513.0) | x 9792.0 3513.0 * = | x:UK 9792.0:pound 3513.0:UK *:UK =:UK
EXPR: 0 | POS | INT | 10 | 6279 | 13305 | x=(9792.0+3513.0) | x 9792.0 3513.0 + = | x:pound 9792.0:pound 3513.0:pound +:pound =:pound
EXPR: 1 | POS | INT | 10 | 6279 | 6279 | (9792.0-3513.0)=x | 9792.0 3513.0 - x = | 9792.0:pound 3513.0:pound -:pound x:pound =:pound
EXPR: 0 | POS | INT | 12 | 6279 | 34399296.0000001 | 9792.0=(x/3513.0) | 9792.0 x 3513.0 / = | 9792.0:UK x:UK 3513.0:pound /:UK =:UK
EXPR: 0 | POS | INT | 12 | 6279 | 13305 | 9792.0=(x-3513.0) | 9792.0 x 3513.0 - = | 9792.0:pound x:pound 3513.0:pound -:pound =:pound
EXPR: 1 | POS | INT | 12 | 6279 | 6279 | (9792.0-x)=3513.0 | 9792.0 x - 3513.0 = | 9792.0:pound x:pound -:pound 3513.0:pound =:pound
EXPR: 1 | POS | INT | 12 | 6279 | 6279 | 9792.0=(x+3513.0) | 9792.0 x 3513.0 + = | 9792.0:pound x:pound 3513.0:pound +:pound =:pound
EXPR: 1 | POS | INT | 12 | 6279 | 6279 | 9792.0=(3513.0+x) | 9792.0 3513.0 x + = | 9792.0:pound 3513.0:pound x:pound +:pound =:pound
EXPR: 0 | POS | INT | 12 | 6279 | 13305 | (x-9792.0)=3513.0 | x 9792.0 - 3513.0 = | x:pound 9792.0:pound -:pound 3513.0:pound =:pound
EXPR: 0 | POS | INT | 12 | 6279 | 34399296 | (x/9792.0)=3513.0 | x 9792.0 / 3513.0 = | x:UK 9792.0:pound /:UK 3513.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 6279 | 34399296.0000001 | (x/3513.0)=9792.0 | x 3513.0 / 9792.0 = | x:UK 3513.0:pound /:UK 9792.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 6279 | 13305 | (x-3513.0)=9792.0 | x 3513.0 - 9792.0 = | x:pound 3513.0:pound -:pound 9792.0:pound =:pound
EXPR: 1 | POS | INT | 22 | 6279 | 6279 | (3513.0+x)=9792.0 | 3513.0 x + 9792.0 = | 3513.0:pound x:pound +:pound 9792.0:pound =:pound
EXPR: 0 | POS | INT | 22 | 6279 | 13305 | 3513.0=(x-9792.0) | 3513.0 x 9792.0 - = | 3513.0:pound x:pound 9792.0:pound -:pound =:pound
EXPR: 1 | POS | INT | 22 | 6279 | 6279 | (x+3513.0)=9792.0 | x 3513.0 + 9792.0 = | x:pound 3513.0:pound +:pound 9792.0:pound =:pound
EXPR: 0 | POS | INT | 22 | 6279 | 34399296 | 3513.0=(x/9792.0) | 3513.0 x 9792.0 / = | 3513.0:UK x:UK 9792.0:pound /:UK =:UK
EXPR: 1 | POS | INT | 22 | 6279 | 6279 | 3513.0=(9792.0-x) | 3513.0 9792.0 x - = | 3513.0:pound 9792.0:pound x:pound -:pound =:pound
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
