parameters: n=7 l=3 k=1 p=5 q=3 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 48 | 10 | x=((1.0*4.0)+6.0) | x 1.0 4.0 * 6.0 + = | x:book 1.0:day 4.0:book *:book 6.0:book +:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 10 | (1.0*(4.0+6.0))=x | 1.0 4.0 6.0 + * x = | 1.0:day 4.0:book 6.0:book +:book *:book x:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 10 | ((1.0*4.0)+6.0)=x | 1.0 4.0 * 6.0 + x = | 1.0:day 4.0:book *:book 6.0:book +:book x:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 25 | (1.0+(4.0*6.0))=x | 1.0 4.0 6.0 * + x = | 1.0:book 4.0:book 6.0:week *:book +:book x:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 30 | ((1.0+4.0)*6.0)=x | 1.0 4.0 + 6.0 * x = | 1.0:book 4.0:book +:book 6.0:week *:book x:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 10 | x=(1.0*(4.0+6.0)) | x 1.0 4.0 6.0 + * = | x:book 1.0:day 4.0:book 6.0:book +:book *:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 25 | x=(1.0+(4.0*6.0)) | x 1.0 4.0 6.0 * + = | x:book 1.0:book 4.0:book 6.0:week *:book +:book =:book
EXPR: 0 | POS | INT | 10 | 48 | 30 | x=((1.0+4.0)*6.0) | x 1.0 4.0 + 6.0 * = | x:book 1.0:book 4.0:book +:book 6.0:week *:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | (1.0*(x+4.0))=6.0 | 1.0 x 4.0 + * 6.0 = | 1.0:day x:book 4.0:book +:book *:day 6.0:day =:day
EXPR: 0 | POS | INT | 12 | 48 | 2 | ((x*1.0)+4.0)=6.0 | x 1.0 * 4.0 + 6.0 = | x:book 1.0:day *:book 4.0:book +:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | (1.0*(4.0+x))=6.0 | 1.0 4.0 x + * 6.0 = | 1.0:day 4.0:book x:book +:book *:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | 1.0=((x+4.0)/6.0) | 1.0 x 4.0 + 6.0 / = | 1.0:book x:book 4.0:book +:book 6.0:week /:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 18 | 1.0=(4.0-(x/6.0)) | 1.0 4.0 x 6.0 / - = | 1.0:book 4.0:book x:book 6.0:week /:book -:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | ((x*1.0)-4.0)=6.0 | x 1.0 * 4.0 - 6.0 = | x:book 1.0:day *:book 4.0:book -:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | (1.0*(x-4.0))=6.0 | 1.0 x 4.0 - * 6.0 = | 1.0:day x:book 4.0:book -:book *:day 6.0:day =:day
EXPR: 0 | POS | INT | 12 | 48 | 2 | ((x/1.0)+4.0)=6.0 | x 1.0 / 4.0 + 6.0 = | x:book 1.0:day /:book 4.0:book +:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | 1.0=((4.0+x)/6.0) | 1.0 4.0 x + 6.0 / = | 1.0:book 4.0:book x:book +:book 6.0:week /:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | 1.0=((x-4.0)/6.0) | 1.0 x 4.0 - 6.0 / = | 1.0:book x:book 4.0:book -:book 6.0:week /:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 25 | 1.0=(x-(4.0*6.0)) | 1.0 x 4.0 6.0 * - = | 1.0:book x:book 4.0:book 6.0:week *:book -:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | ((1.0*x)-4.0)=6.0 | 1.0 x * 4.0 - 6.0 = | 1.0:day x:book *:book 4.0:book -:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | (x-(1.0*4.0))=6.0 | x 1.0 4.0 * - 6.0 = | x:book 1.0:day 4.0:book *:book -:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 23 | 1.0=((4.0*6.0)-x) | 1.0 4.0 6.0 * x - = | 1.0:book 4.0:book 6.0:week *:book x:book -:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 24 | (1.0*x)=(4.0*6.0) | 1.0 x * 4.0 6.0 * = | 1.0:day x:book *:book 4.0:book 6.0:week *:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 10 | ((x/1.0)-4.0)=6.0 | x 1.0 / 4.0 - 6.0 = | x:book 1.0:day /:book 4.0:book -:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | ((1.0*4.0)+x)=6.0 | 1.0 4.0 * x + 6.0 = | 1.0:day 4.0:book *:book x:book +:book 6.0:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 24 | (1.0*4.0)=(x/6.0) | 1.0 4.0 * x 6.0 / = | 1.0:day 4.0:book *:book x:book 6.0:week /:book =:book
EXPR: 0 | POS | INT | 12 | 48 | 2 | (x+(1.0*4.0))=6.0 | x 1.0 4.0 * + 6.0 = | x:book 1.0:day 4.0:book *:book +:book 6.0:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 2 | x=(1.0*(6.0-4.0)) | x 1.0 6.0 4.0 - * = | x:book 1.0:day 6.0:book 4.0:book -:book *:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 10 | (4.0+(1.0*6.0))=x | 4.0 1.0 6.0 * + x = | 4.0:book 1.0:book 6.0:week *:book +:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 10 | x=(4.0+(1.0*6.0)) | x 4.0 1.0 6.0 * + = | x:book 4.0:book 1.0:day 6.0:book *:book +:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 28 | x=(4.0*(1.0+6.0)) | x 4.0 1.0 6.0 + * = | x:book 4.0:book 1.0:day 6.0:day +:day *:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 18 | x=((4.0-1.0)*6.0) | x 4.0 1.0 - 6.0 * = | x:book 4.0:book 1.0:book -:book 6.0:week *:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 28 | ((1.0+6.0)*4.0)=x | 1.0 6.0 + 4.0 * x = | 1.0:day 6.0:day +:day 4.0:book *:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 3 | (1.0-(4.0-6.0))=x | 1.0 4.0 6.0 - - x = | 1.0:book 4.0:book 6.0:book -:book -:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 28 | x=((1.0+6.0)*4.0) | x 1.0 6.0 + 4.0 * = | x:book 1.0:week 6.0:week +:week 4.0:book *:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 11 | ((1.0+4.0)+6.0)=x | 1.0 4.0 + 6.0 + x = | 1.0:book 4.0:book +:book 6.0:book +:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 3 | ((1.0-4.0)+6.0)=x | 1.0 4.0 - 6.0 + x = | 1.0:book 4.0:book -:book 6.0:book +:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 28 | (4.0*(1.0+6.0))=x | 4.0 1.0 6.0 + * x = | 4.0:book 1.0:week 6.0:week +:week *:book x:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 11 | x=(1.0+(4.0+6.0)) | x 1.0 4.0 6.0 + + = | x:book 1.0:book 4.0:book 6.0:book +:book +:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 2 | x=((1.0*6.0)-4.0) | x 1.0 6.0 * 4.0 - = | x:book 1.0:book 6.0:week *:book 4.0:book -:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 10 | x=((1.0*6.0)+4.0) | x 1.0 6.0 * 4.0 + = | x:book 1.0:day 6.0:book *:book 4.0:book +:book =:book
EXPR: 0 | POS | INT | 20 | 48 | 2 | ((1.0*6.0)-4.0)=x | 1.0 6.0 * 4.0 - x = | 1.0:day 6.0:book *:book 4.0:book -:book x:book =:book
