parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 324 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 10 | 250 | x=(5.0*50.0) | x 5.0 50.0 * = | x:UK 5.0:UK 50.0:ball *:UK =:UK
EXPR: 0 | POS | INT | 10 | 10 | 250 | (5.0*50.0)=x | 5.0 50.0 * x = | 5.0:member 50.0:ball *:member x:member =:member
EXPR: 0 | POS | INT | 12 | 10 | 250 | 5.0=(x/50.0) | 5.0 x 50.0 / = | 5.0:UK x:UK 50.0:ball /:UK =:UK
EXPR: 1 | POS | INT | 12 | 10 | 10 | (5.0*x)=50.0 | 5.0 x * 50.0 = | 5.0:member x:UK *:member 50.0:member =:member
EXPR: 0 | POS | INT | 12 | 10 | 250 | (x/5.0)=50.0 | x 5.0 / 50.0 = | x:UK 5.0:member /:UK 50.0:UK =:UK
EXPR: 1 | POS | INT | 12 | 10 | 10 | (x*5.0)=50.0 | x 5.0 * 50.0 = | x:ball 5.0:member *:ball 50.0:ball =:ball
EXPR: 1 | POS | INT | 12 | 10 | 10 | 5.0=(50.0/x) | 5.0 50.0 x / = | 5.0:member 50.0:member x:UK /:member =:member
EXPR: 0 | POS | INT | 20 | 10 | 55 | (5.0+50.0)=x | 5.0 50.0 + x = | 5.0:member 50.0:member +:member x:member =:member
EXPR: 0 | POS | INT | 20 | 10 | 55 | x=(5.0+50.0) | x 5.0 50.0 + = | x:ball 5.0:ball 50.0:ball +:ball =:ball
EXPR: 1 | POS | INT | 20 | 10 | 10 | (50.0/5.0)=x | 50.0 5.0 / x = | 50.0:ball 5.0:member /:ball x:ball =:ball
EXPR: 1 | POS | INT | 20 | 10 | 10 | x=(50.0/5.0) | x 50.0 5.0 / = | x:ball 50.0:ball 5.0:member /:ball =:ball
EXPR: 0 | POS | INT | 22 | 10 | 55 | (x-5.0)=50.0 | x 5.0 - 50.0 = | x:ball 5.0:ball -:ball 50.0:ball =:ball
EXPR: 0 | POS | INT | 22 | 10 | 250 | 50.0=(x/5.0) | 50.0 x 5.0 / = | 50.0:UK x:UK 5.0:member /:UK =:UK
EXPR: 1 | POS | INT | 22 | 10 | 10 | (50.0/x)=5.0 | 50.0 x / 5.0 = | 50.0:member x:UK /:member 5.0:member =:member
EXPR: 0 | POS | INT | 22 | 10 | 45 | 5.0=(50.0-x) | 5.0 50.0 x - = | 5.0:ball 50.0:ball x:ball -:ball =:ball
EXPR: 0 | POS | INT | 22 | 10 | 45 | (5.0+x)=50.0 | 5.0 x + 50.0 = | 5.0:UK x:UK +:UK 50.0:UK =:UK
EXPR: 0 | POS | INT | 22 | 10 | 45 | (x+5.0)=50.0 | x 5.0 + 50.0 = | x:member 5.0:member +:member 50.0:member =:member
EXPR: 1 | POS | INT | 22 | 10 | 10 | 50.0=(x*5.0) | 50.0 x 5.0 * = | 50.0:ball x:ball 5.0:member *:ball =:ball
EXPR: 0 | POS | INT | 22 | 10 | 55 | 5.0=(x-50.0) | 5.0 x 50.0 - = | 5.0:UK x:UK 50.0:UK -:UK =:UK
EXPR: 1 | POS | INT | 22 | 10 | 10 | 50.0=(5.0*x) | 50.0 5.0 x * = | 50.0:UK 5.0:member x:UK *:UK =:UK
EXPR: 0 | POS | INT | 22 | 10 | 250 | (x/50.0)=5.0 | x 50.0 / 5.0 = | x:UK 50.0:ball /:UK 5.0:UK =:UK
EXPR: 0 | POS | INT | 30 | 10 | 45 | x=(50.0-5.0) | x 50.0 5.0 - = | x:ball 50.0:ball 5.0:ball -:ball =:ball
EXPR: 0 | POS | INT | 30 | 10 | 45 | (50.0-5.0)=x | 50.0 5.0 - x = | 50.0:UK 5.0:UK -:UK x:UK =:UK
EXPR: 0 | POS | INT | 32 | 10 | 55 | (x-50.0)=5.0 | x 50.0 - 5.0 = | x:ball 50.0:ball -:ball 5.0:ball =:ball
EXPR: 0 | POS | INT | 32 | 10 | 45 | (50.0-x)=5.0 | 50.0 x - 5.0 = | 50.0:ball x:ball -:ball 5.0:ball =:ball
EXPR: 0 | POS | INT | 32 | 10 | 45 | 50.0=(5.0+x) | 50.0 5.0 x + = | 50.0:ball 5.0:ball x:ball +:ball =:ball
EXPR: 0 | POS | INT | 32 | 10 | 45 | 50.0=(x+5.0) | 50.0 x 5.0 + = | 50.0:ball x:ball 5.0:ball +:ball =:ball
EXPR: 0 | POS | INT | 32 | 10 | 55 | 50.0=(x-5.0) | 50.0 x 5.0 - = | 50.0:ball x:ball 5.0:ball -:ball =:ball
NET 28 unique, non-negative, integer-valued solutions found out of 324 total solutions
