parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 9 | 9 | x=(18/2) | x 18 2 / = | x:trout 18:trout 2:person /:trout =:trout
EXPR: 1 | POS | INT | 0 | 9 | 9 | (18/2)=x | 18 2 / x = | 18:trout 2:person /:trout x:trout =:trout
EXPR: 0 | POS | INT | 0 | 9 | 36 | x=(18*2) | x 18 2 * = | x:trout 18:trout 2:person *:trout =:trout
EXPR: 0 | POS | INT | 0 | 9 | 36 | (18*2)=x | 18 2 * x = | 18:trout 2:person *:trout x:trout =:trout
EXPR: 1 | POS | INT | 2 | 9 | 9 | 18=(2*x) | 18 2 x * = | 18:trout 2:person x:trout *:trout =:trout
EXPR: 0 | POS | INT | 2 | 9 | 36 | 18=(x/2) | 18 x 2 / = | 18:trout x:trout 2:person /:trout =:trout
EXPR: 1 | POS | INT | 2 | 9 | 9 | 18=(x*2) | 18 x 2 * = | 18:trout x:trout 2:person *:trout =:trout
EXPR: 0 | POS | INT | 10 | 9 | 16 | (18-2)=x | 18 2 - x = | 18:trout 2:trout -:trout x:trout =:trout
EXPR: 0 | POS | INT | 10 | 9 | 20 | x=(18+2) | x 18 2 + = | x:trout 18:trout 2:trout +:trout =:trout
EXPR: 0 | POS | INT | 10 | 9 | 16 | x=(18-2) | x 18 2 - = | x:trout 18:trout 2:trout -:trout =:trout
EXPR: 0 | POS | INT | 10 | 9 | 20 | (18+2)=x | 18 2 + x = | 18:trout 2:trout +:trout x:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 16 | 18=(x+2) | 18 x 2 + = | 18:trout x:trout 2:trout +:trout =:trout
EXPR: 1 | POS | INT | 12 | 9 | 9 | (18/x)=2 | 18 x / 2 = | 18:person x:trout /:person 2:person =:person
EXPR: 1 | POS | INT | 12 | 9 | 9 | (2*x)=18 | 2 x * 18 = | 2:person x:trout *:trout 18:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 20 | 18=(x-2) | 18 x 2 - = | 18:trout x:trout 2:trout -:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 16 | 18=(2+x) | 18 2 x + = | 18:trout 2:trout x:trout +:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 20 | (x-18)=2 | x 18 - 2 = | x:trout 18:trout -:trout 2:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 16 | (18-x)=2 | 18 x - 2 = | 18:trout x:trout -:trout 2:trout =:trout
EXPR: 0 | POS | INT | 12 | 9 | 36 | (x/18)=2 | x 18 / 2 = | x:person 18:trout /:person 2:person =:person
EXPR: 0 | POS | INT | 12 | 9 | 36 | (x/2)=18 | x 2 / 18 = | x:trout 2:person /:trout 18:trout =:trout
EXPR: 1 | POS | INT | 12 | 9 | 9 | (x*2)=18 | x 2 * 18 = | x:trout 2:person *:trout 18:trout =:trout
EXPR: 0 | POS | INT | 22 | 9 | 16 | (x+2)=18 | x 2 + 18 = | x:trout 2:trout +:trout 18:trout =:trout
EXPR: 1 | POS | INT | 22 | 9 | 9 | 2=(18/x) | 2 18 x / = | 2:person 18:person x:trout /:person =:person
EXPR: 0 | POS | INT | 22 | 9 | 16 | (2+x)=18 | 2 x + 18 = | 2:trout x:trout +:trout 18:trout =:trout
EXPR: 0 | POS | INT | 22 | 9 | 20 | 2=(x-18) | 2 x 18 - = | 2:trout x:trout 18:trout -:trout =:trout
EXPR: 0 | POS | INT | 22 | 9 | 36 | 2=(x/18) | 2 x 18 / = | 2:person x:person 18:trout /:person =:person
EXPR: 0 | POS | INT | 22 | 9 | 16 | 2=(18-x) | 2 18 x - = | 2:trout 18:trout x:trout -:trout =:trout
EXPR: 0 | POS | INT | 22 | 9 | 20 | (x-2)=18 | x 2 - 18 = | x:trout 2:trout -:trout 18:trout =:trout
NET 28 unique, non-negative, integer-valued solutions found out of 136 total solutions
