parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 3 | 3 | (7-4)=x | 7 4 - x = | 7:cup 4:cup -:cup x:cup =:cup
EXPR: 0 | POS | INT | 0 | 3 | 11 | x=(7+4) | x 7 4 + = | x:cup 7:cup 4:cup +:cup =:cup
EXPR: 1 | POS | INT | 0 | 3 | 3 | x=(7-4) | x 7 4 - = | x:cup 7:cup 4:cup -:cup =:cup
EXPR: 0 | POS | INT | 0 | 3 | 11 | (7+4)=x | 7 4 + x = | 7:cup 4:cup +:cup x:cup =:cup
EXPR: 1 | POS | INT | 2 | 3 | 3 | 7=(4+x) | 7 4 x + = | 7:cup 4:cup x:cup +:cup =:cup
EXPR: 0 | POS | INT | 2 | 3 | 11 | (x-7)=4 | x 7 - 4 = | x:cup 7:cup -:cup 4:cup =:cup
EXPR: 1 | POS | INT | 2 | 3 | 3 | 7=(x+4) | 7 x 4 + = | 7:cup x:cup 4:cup +:cup =:cup
EXPR: 1 | POS | INT | 2 | 3 | 3 | (7-x)=4 | 7 x - 4 = | 7:cup x:cup -:cup 4:cup =:cup
EXPR: 0 | POS | INT | 2 | 3 | 11 | 7=(x-4) | 7 x 4 - = | 7:cup x:cup 4:cup -:cup =:cup
EXPR: 1 | POS | INT | 12 | 3 | 3 | (x+4)=7 | x 4 + 7 = | x:cup 4:cup +:cup 7:cup =:cup
EXPR: 0 | POS | INT | 12 | 3 | 11 | (x-4)=7 | x 4 - 7 = | x:cup 4:cup -:cup 7:cup =:cup
EXPR: 1 | POS | INT | 12 | 3 | 3 | (4+x)=7 | 4 x + 7 = | 4:cup x:cup +:cup 7:cup =:cup
EXPR: 0 | POS | INT | 12 | 3 | 11 | 4=(x-7) | 4 x 7 - = | 4:cup x:cup 7:cup -:cup =:cup
EXPR: 1 | POS | INT | 12 | 3 | 3 | 4=(7-x) | 4 7 x - = | 4:cup 7:cup x:cup -:cup =:cup
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
