parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 750 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 224 | 224 | (((10+1)+3)*16)=x | 10 1 + 3 + 16 * x = | 10:book 1:book +:book 3:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | x=((10-(1+3))*16) | x 10 1 3 + - 16 * = | x:dollar 10:book 1:book 3:book +:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | (((10+1)-3)*16)=x | 10 1 + 3 - 16 * x = | 10:book 1:book +:book 3:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 224 | 224 | x=((10+(1+3))*16) | x 10 1 3 + + 16 * = | x:dollar 10:book 1:book 3:book +:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | x=((10-(1-3))*16) | x 10 1 3 - - 16 * = | x:dollar 10:book 1:book 3:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | ((10-(1+3))*16)=x | 10 1 3 + - 16 * x = | 10:book 1:book 3:book +:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | (((10-1)+3)*16)=x | 10 1 - 3 + 16 * x = | 10:book 1:book -:book 3:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | ((10-(1-3))*16)=x | 10 1 3 - - 16 * x = | 10:book 1:book 3:book -:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | (((10-1)-3)*16)=x | 10 1 - 3 - 16 * x = | 10:book 1:book -:book 3:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | ((10+(1-3))*16)=x | 10 1 3 - + 16 * x = | 10:book 1:book 3:book -:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 224 | 224 | ((10+(1+3))*16)=x | 10 1 3 + + 16 * x = | 10:book 1:book 3:book +:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | x=((10+(1-3))*16) | x 10 1 3 - + 16 * = | x:dollar 10:book 1:book 3:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 128 | x=(((10+1)-3)*16) | x 10 1 + 3 - 16 * = | x:dollar 10:book 1:book +:book 3:book -:book 16:dollar *:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 224 | 224 | x=(((10+1)+3)*16) | x 10 1 + 3 + 16 * = | x:dollar 10:book 1:book +:book 3:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 96 | x=(((10-1)-3)*16) | x 10 1 - 3 - 16 * = | x:dollar 10:book 1:book -:book 3:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 224 | 192 | x=(((10-1)+3)*16) | x 10 1 - 3 + 16 * = | x:dollar 10:book 1:book -:book 3:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 192 | (((10+3)-1)*16)=x | 10 3 + 1 - 16 * x = | 10:book 3:book +:book 1:book -:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 128 | x=((1+(10-3))*16) | x 1 10 3 - + 16 * = | x:dollar 1:book 10:book 3:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 192 | x=((10+(3-1))*16) | x 10 3 1 - + 16 * = | x:dollar 10:book 3:book 1:book -:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 128 | x=((10-(3-1))*16) | x 10 3 1 - - 16 * = | x:dollar 10:book 3:book 1:book -:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 128 | (((10-3)+1)*16)=x | 10 3 - 1 + 16 * x = | 10:book 3:book -:book 1:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 224 | 224 | (((10+3)+1)*16)=x | 10 3 + 1 + 16 * x = | 10:book 3:book +:book 1:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 190 | (10*((1*3)+16))=x | 10 1 3 * 16 + * x = | 10:book 1:book 3:dollar *:dollar 16:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 192 | x=(((10+3)-1)*16) | x 10 3 + 1 - 16 * = | x:dollar 10:book 3:book +:book 1:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 96 | x=(((10-3)-1)*16) | x 10 3 - 1 - 16 * = | x:dollar 10:book 3:book -:book 1:book -:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 58 | x=((10*1)+(3*16)) | x 10 1 * 3 16 * + = | x:dollar 10:book 1:dollar *:dollar 3:book 16:dollar *:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 224 | 224 | x=(((10+3)+1)*16) | x 10 3 + 1 + 16 * = | x:dollar 10:book 3:book +:book 1:book +:book 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 224 | 190 | x=(10*((1*3)+16)) | x 10 1 3 * 16 + * = | x:dollar 10:book 1:dollar 3:book *:dollar 16:dollar +:dollar *:dollar =:dollar
EXPR: 1 | POS | INT | 10 | 224 | 224 | ((1+(10+3))*16)=x | 1 10 3 + + 16 * x = | 1:book 10:book 3:book +:book +:book 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 30 | x=((10+(1+3))+16) | x 10 1 3 + + 16 + = | x:book 10:book 1:book 3:book +:book +:book 16:book +:book =:book
EXPR: 0 | POS | INT | 20 | 224 | 23 | x=(10-((1*3)-16)) | x 10 1 3 * 16 - - = | x:dollar 10:dollar 1:dollar 3:book *:dollar 16:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 209 | x=(1+((10+3)*16)) | x 1 10 3 + 16 * + = | x:book 1:book 10:book 3:book +:book 16:dollar *:book +:book =:book
EXPR: 0 | POS | INT | 20 | 224 | 46 | x=(1*((10*3)+16)) | x 1 10 3 * 16 + * = | x:dollar 1:book 10:dollar 3:book *:dollar 16:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 23 | x=(((10*1)-3)+16) | x 10 1 * 3 - 16 + = | x:dollar 10:book 1:dollar *:dollar 3:dollar -:dollar 16:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 224 | 140 | (10*((1-3)+16))=x | 10 1 3 - 16 + * x = | 10:book 1:dollar 3:dollar -:dollar 16:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 224 | 48 | (x/(10-1))=(16/3) | x 10 1 - / 16 3 / = | x:dollar 10:book 1:book -:book /:dollar 16:dollar 3:book /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 224 | 39 | (x+(10-1))=(3*16) | x 10 1 - + 3 16 * = | x:book 10:book 1:book -:book +:book 3:book 16:dollar *:book =:book
EXPR: 0 | POS | INT | 22 | 224 | 9 | 1=(10/(3+(16-x))) | 1 10 3 16 x - + / = | 1:book 10:book 3:dollar 16:dollar x:dollar -:dollar +:dollar /:book =:book
EXPR: 0 | POS | INT | 22 | 224 | 58 | 10=((x*1)-(3*16)) | 10 x 1 * 3 16 * - = | 10:book x:book 1:dollar *:book 3:book 16:dollar *:book -:book =:book
EXPR: 0 | POS | INT | 22 | 224 | 2 | 10=(3-(1-(16/x))) | 10 3 1 16 x / - - = | 10:book 3:book 1:book 16:book x:dollar /:book -:book -:book =:book
