parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 296 | 296 | x=(37*8) | x 37 8 * = | x:piece 37:people 8:piece *:piece =:piece
EXPR: 1 | POS | INT | 0 | 296 | 296 | (37*8)=x | 37 8 * x = | 37:people 8:piece *:piece x:piece =:piece
EXPR: 1 | POS | INT | 2 | 296 | 296 | (x/37)=8 | x 37 / 8 = | x:piece 37:people /:piece 8:piece =:piece
EXPR: 0 | POS | INT | 10 | 296 | 45 | x=(37+8) | x 37 8 + = | x:piece 37:piece 8:piece +:piece =:piece
EXPR: 0 | POS | INT | 10 | 296 | 45 | (37+8)=x | 37 8 + x = | 37:piece 8:piece +:piece x:piece =:piece
EXPR: 0 | POS | INT | 10 | 296 | 29 | (37-8)=x | 37 8 - x = | 37:piece 8:piece -:piece x:piece =:piece
EXPR: 0 | POS | INT | 10 | 296 | 29 | x=(37-8) | x 37 8 - = | x:piece 37:piece 8:piece -:piece =:piece
EXPR: 0 | POS | INT | 12 | 296 | 29 | (37-x)=8 | 37 x - 8 = | 37:piece x:piece -:piece 8:piece =:piece
EXPR: 0 | POS | INT | 12 | 296 | 29 | 37=(8+x) | 37 8 x + = | 37:piece 8:piece x:piece +:piece =:piece
EXPR: 1 | POS | INT | 12 | 296 | 296 | 8=(x/37) | 8 x 37 / = | 8:piece x:piece 37:people /:piece =:piece
EXPR: 0 | POS | INT | 12 | 296 | 45 | (x-37)=8 | x 37 - 8 = | x:piece 37:piece -:piece 8:piece =:piece
EXPR: 0 | POS | INT | 12 | 296 | 29 | 37=(x+8) | 37 x 8 + = | 37:piece x:piece 8:piece +:piece =:piece
EXPR: 0 | POS | INT | 12 | 296 | 45 | 37=(x-8) | 37 x 8 - = | 37:piece x:piece 8:piece -:piece =:piece
EXPR: 1 | POS | INT | 12 | 296 | 296 | 37=(x/8) | 37 x 8 / = | 37:people x:people 8:piece /:people =:people
EXPR: 1 | POS | INT | 22 | 296 | 296 | (x/8)=37 | x 8 / 37 = | x:people 8:piece /:people 37:people =:people
EXPR: 0 | POS | INT | 22 | 296 | 29 | 8=(37-x) | 8 37 x - = | 8:piece 37:piece x:piece -:piece =:piece
EXPR: 0 | POS | INT | 22 | 296 | 29 | (x+8)=37 | x 8 + 37 = | x:piece 8:piece +:piece 37:piece =:piece
EXPR: 0 | POS | INT | 22 | 296 | 45 | (x-8)=37 | x 8 - 37 = | x:piece 8:piece -:piece 37:piece =:piece
EXPR: 0 | POS | INT | 22 | 296 | 29 | (8+x)=37 | 8 x + 37 = | 8:piece x:piece +:piece 37:piece =:piece
EXPR: 0 | POS | INT | 22 | 296 | 45 | 8=(x-37) | 8 x 37 - = | 8:piece x:piece 37:piece -:piece =:piece
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
