parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 2 | 100 | 4 | ((39+41)/x)=20 | 39 41 + x / 20 = | 39:tree 41:tree +:tree x:dogwood /:tree 20:tree =:tree
EXPR: 0 | POS | INT | 2 | 100 | 10 | 39=(41-(20/x)) | 39 41 20 x / - = | 39:tree 41:tree 20:tree x:dogwood /:tree -:tree =:tree
EXPR: 0 | POS | INT | 10 | 100 | 2379 | x=(39*(41+20)) | x 39 41 20 + * = | x:dogwood 39:dogwood 41:tree 20:tree +:tree *:dogwood =:dogwood
EXPR: 0 | POS | INT | 10 | 100 | 819 | x=(39*(41-20)) | x 39 41 20 - * = | x:dogwood 39:dogwood 41:tree 20:tree -:tree *:dogwood =:dogwood
EXPR: 0 | POS | INT | 10 | 100 | 1600 | ((39+41)*20)=x | 39 41 + 20 * x = | 39:tree 41:tree +:tree 20:dogwood *:dogwood x:dogwood =:dogwood
EXPR: 0 | POS | INT | 10 | 100 | 819 | (39*(41-20))=x | 39 41 20 - * x = | 39:dogwood 41:tree 20:tree -:tree *:dogwood x:dogwood =:dogwood
EXPR: 1 | POS | INT | 10 | 100 | 100 | (39+(41+20))=x | 39 41 20 + + x = | 39:tree 41:tree 20:tree +:tree +:tree x:tree =:tree
EXPR: 1 | POS | INT | 10 | 100 | 100 | x=((39+41)+20) | x 39 41 + 20 + = | x:tree 39:tree 41:tree +:tree 20:tree +:tree =:tree
EXPR: 0 | POS | INT | 10 | 100 | 60 | x=((39+41)-20) | x 39 41 + 20 - = | x:tree 39:tree 41:tree +:tree 20:tree -:tree =:tree
EXPR: 0 | POS | INT | 10 | 100 | 18 | x=((39-41)+20) | x 39 41 - 20 + = | x:tree 39:tree 41:tree -:tree 20:tree +:tree =:tree
