parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 2 | 0.2 | 0.666666666666667 | 0.6=(0.4/x) | 0.6 0.4 x / = | 0.6:pound 0.4:pound x:block /:pound =:pound
EXPR: 0 | POS | FRA | 2 | 0.2 | 1.5 | 0.6=(x*0.4) | 0.6 x 0.4 * = | 0.6:pound x:block 0.4:pound *:pound =:pound
EXPR: 0 | POS | FRA | 2 | 0.2 | 1.5 | 0.6=(0.4*x) | 0.6 0.4 x * = | 0.6:pound 0.4:pound x:block *:pound =:pound
EXPR: 0 | POS | FRA | 2 | 0.2 | 0.666666666666667 | (x*0.6)=0.4 | x 0.6 * 0.4 = | x:block 0.6:pound *:pound 0.4:pound =:pound
EXPR: 0 | POS | FRA | 2 | 0.2 | 0.666666666666667 | (0.6*x)=0.4 | 0.6 x * 0.4 = | 0.6:pound x:block *:pound 0.4:pound =:pound
EXPR: 0 | POS | FRA | 2 | 0.2 | 1.5 | (0.6/x)=0.4 | 0.6 x / 0.4 = | 0.6:pound x:block /:pound 0.4:pound =:pound
EXPR: 0 | POS | FRA | 10 | 0.2 | 0.24 | (0.6*0.4)=x | 0.6 0.4 * x = | 0.6:pound 0.4:block *:block x:block =:block
EXPR: 0 | POS | INT | 10 | 0.2 | 1 | (0.6+0.4)=x | 0.6 0.4 + x = | 0.6:pound 0.4:pound +:pound x:pound =:pound
EXPR: 1 | POS | FRA | 10 | 0.2 | 0.2 | x=(0.6-0.4) | x 0.6 0.4 - = | x:pound 0.6:pound 0.4:pound -:pound =:pound
EXPR: 0 | POS | FRA | 10 | 0.2 | 0.24 | x=(0.6*0.4) | x 0.6 0.4 * = | x:block 0.6:pound 0.4:block *:block =:block
EXPR: 0 | POS | INT | 10 | 0.2 | 1 | x=(0.6+0.4) | x 0.6 0.4 + = | x:pound 0.6:pound 0.4:pound +:pound =:pound
EXPR: 1 | POS | FRA | 10 | 0.2 | 0.2 | (0.6-0.4)=x | 0.6 0.4 - x = | 0.6:pound 0.4:pound -:pound x:pound =:pound
EXPR: 0 | POS | FRA | 10 | 0.2 | 1.5 | x=(0.6/0.4) | x 0.6 0.4 / = | x:block 0.6:block 0.4:pound /:block =:block
EXPR: 0 | POS | FRA | 10 | 0.2 | 1.5 | (0.6/0.4)=x | 0.6 0.4 / x = | 0.6:block 0.4:pound /:block x:block =:block
EXPR: 0 | POS | FRA | 12 | 0.2 | 1.5 | 0.4=(0.6/x) | 0.4 0.6 x / = | 0.4:pound 0.6:pound x:block /:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 1.5 | (x*0.4)=0.6 | x 0.4 * 0.6 = | x:block 0.4:pound *:pound 0.6:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 0.24 | 0.6=(x/0.4) | 0.6 x 0.4 / = | 0.6:block x:block 0.4:pound /:block =:block
EXPR: 0 | POS | FRA | 12 | 0.2 | 0.666666666666667 | 0.4=(0.6*x) | 0.4 0.6 x * = | 0.4:pound 0.6:pound x:block *:pound =:pound
EXPR: 0 | POS | INT | 12 | 0.2 | 1 | 0.6=(x-0.4) | 0.6 x 0.4 - = | 0.6:pound x:pound 0.4:pound -:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 0.666666666666667 | 0.4=(x*0.6) | 0.4 x 0.6 * = | 0.4:pound x:block 0.6:pound *:pound =:pound
EXPR: 1 | POS | FRA | 12 | 0.2 | 0.2 | (0.6-x)=0.4 | 0.6 x - 0.4 = | 0.6:pound x:pound -:pound 0.4:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 1.5 | (0.4*x)=0.6 | 0.4 x * 0.6 = | 0.4:pound x:block *:pound 0.6:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 0.666666666666667 | (0.4/x)=0.6 | 0.4 x / 0.6 = | 0.4:pound x:block /:pound 0.6:pound =:pound
EXPR: 1 | POS | FRA | 12 | 0.2 | 0.2 | 0.6=(x+0.4) | 0.6 x 0.4 + = | 0.6:pound x:pound 0.4:pound +:pound =:pound
EXPR: 1 | POS | FRA | 12 | 0.2 | 0.2 | 0.6=(0.4+x) | 0.6 0.4 x + = | 0.6:pound 0.4:pound x:pound +:pound =:pound
EXPR: 0 | POS | INT | 12 | 0.2 | 1 | (x-0.6)=0.4 | x 0.6 - 0.4 = | x:pound 0.6:pound -:pound 0.4:pound =:pound
EXPR: 0 | POS | FRA | 12 | 0.2 | 0.24 | (x/0.6)=0.4 | x 0.6 / 0.4 = | x:block 0.6:pound /:block 0.4:block =:block
EXPR: 0 | POS | FRA | 20 | 0.2 | 0.666666666666667 | (0.4/0.6)=x | 0.4 0.6 / x = | 0.4:block 0.6:pound /:block x:block =:block
EXPR: 0 | POS | FRA | 20 | 0.2 | 0.666666666666667 | x=(0.4/0.6) | x 0.4 0.6 / = | x:block 0.4:block 0.6:pound /:block =:block
EXPR: 0 | POS | FRA | 22 | 0.2 | 0.24 | (x/0.4)=0.6 | x 0.4 / 0.6 = | x:block 0.4:pound /:block 0.6:block =:block
EXPR: 0 | POS | INT | 22 | 0.2 | 1 | (x-0.4)=0.6 | x 0.4 - 0.6 = | x:pound 0.4:pound -:pound 0.6:pound =:pound
EXPR: 1 | POS | FRA | 22 | 0.2 | 0.2 | (0.4+x)=0.6 | 0.4 x + 0.6 = | 0.4:pound x:pound +:pound 0.6:pound =:pound
EXPR: 0 | POS | INT | 22 | 0.2 | 1 | 0.4=(x-0.6) | 0.4 x 0.6 - = | 0.4:pound x:pound 0.6:pound -:pound =:pound
EXPR: 1 | POS | FRA | 22 | 0.2 | 0.2 | (x+0.4)=0.6 | x 0.4 + 0.6 = | x:pound 0.4:pound +:pound 0.6:pound =:pound
EXPR: 0 | POS | FRA | 22 | 0.2 | 0.24 | 0.4=(x/0.6) | 0.4 x 0.6 / = | 0.4:block x:block 0.6:pound /:block =:block
EXPR: 1 | POS | FRA | 22 | 0.2 | 0.2 | 0.4=(0.6-x) | 0.4 0.6 x - = | 0.4:pound 0.6:pound x:pound -:pound =:pound
NET 36 unique, non-negative solutions found out of 136 total solutions
