parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 480 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 9 | 33 | (21+(4+8))=x | 21 4 8 + + x = | 21:carton 4:carton 8:carton +:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 17 | x=((21+4)-8) | x 21 4 + 8 - = | x:carton 21:carton 4:carton +:carton 8:carton -:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 25 | x=((21-4)+8) | x 21 4 - 8 + = | x:carton 21:carton 4:carton -:carton 8:carton +:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 25 | x=(21-(4-8)) | x 21 4 8 - - = | x:carton 21:carton 4:carton 8:carton -:carton -:carton =:carton
EXPR: 1 | POS | INT | 0 | 9 | 9 | x=(21-(4+8)) | x 21 4 8 + - = | x:carton 21:carton 4:carton 8:carton +:carton -:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 33 | x=(21+(4+8)) | x 21 4 8 + + = | x:carton 21:carton 4:carton 8:carton +:carton +:carton =:carton
EXPR: 1 | POS | INT | 0 | 9 | 9 | x=((21-4)-8) | x 21 4 - 8 - = | x:carton 21:carton 4:carton -:carton 8:carton -:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 17 | x=(21+(4-8)) | x 21 4 8 - + = | x:carton 21:carton 4:carton 8:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 33 | x=((21+4)+8) | x 21 4 + 8 + = | x:carton 21:carton 4:carton +:carton 8:carton +:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 17 | ((21+4)-8)=x | 21 4 + 8 - x = | 21:carton 4:carton +:carton 8:carton -:carton x:carton =:carton
EXPR: 1 | POS | INT | 0 | 9 | 9 | ((21-4)-8)=x | 21 4 - 8 - x = | 21:carton 4:carton -:carton 8:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 25 | (21-(4-8))=x | 21 4 8 - - x = | 21:carton 4:carton 8:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 17 | (21+(4-8))=x | 21 4 8 - + x = | 21:carton 4:carton 8:carton -:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 25 | ((21-4)+8)=x | 21 4 - 8 + x = | 21:carton 4:carton -:carton 8:carton +:carton x:carton =:carton
EXPR: 1 | POS | INT | 0 | 9 | 9 | (21-(4+8))=x | 21 4 8 + - x = | 21:carton 4:carton 8:carton +:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 0 | 9 | 33 | ((21+4)+8)=x | 21 4 + 8 + x = | 21:carton 4:carton +:carton 8:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 33 | 21=((x-4)-8) | 21 x 4 - 8 - = | 21:carton x:carton 4:carton -:carton 8:carton -:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | 21=(4-(8-x)) | 21 4 8 x - - = | 21:carton 4:carton 8:carton x:carton -:carton -:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | 21=(4+(8+x)) | 21 4 8 x + + = | 21:carton 4:carton 8:carton x:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | 21=((4+x)-8) | 21 4 x + 8 - = | 21:carton 4:carton x:carton +:carton 8:carton -:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | ((21-4)-x)=8 | 21 4 - x - 8 = | 21:carton 4:carton -:carton x:carton -:carton 8:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 17 | ((21+4)-x)=8 | 21 4 + x - 8 = | 21:carton 4:carton +:carton x:carton -:carton 8:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | (21-(x+4))=8 | 21 x 4 + - 8 = | 21:carton x:carton 4:carton +:carton -:carton 8:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 33 | 21=(x-(4+8)) | 21 x 4 8 + - = | 21:carton x:carton 4:carton 8:carton +:carton -:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 17 | 21=(x-(4-8)) | 21 x 4 8 - - = | 21:carton x:carton 4:carton 8:carton -:carton -:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | 21=((4-8)+x) | 21 4 8 - x + = | 21:carton 4:carton 8:carton -:carton x:carton +:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | 21=((4+x)+8) | 21 4 x + 8 + = | 21:carton 4:carton x:carton +:carton 8:carton +:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | 21=(x+(4-8)) | 21 x 4 8 - + = | 21:carton x:carton 4:carton 8:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | 21=((x+4)-8) | 21 x 4 + 8 - = | 21:carton x:carton 4:carton +:carton 8:carton -:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | 21=((x+4)+8) | 21 x 4 + 8 + = | 21:carton x:carton 4:carton +:carton 8:carton +:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 17 | 21=((x-4)+8) | 21 x 4 - 8 + = | 21:carton x:carton 4:carton -:carton 8:carton +:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | 21=(x+(4+8)) | 21 x 4 8 + + = | 21:carton x:carton 4:carton 8:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 33 | (x-(21+4))=8 | x 21 4 + - 8 = | x:carton 21:carton 4:carton +:carton -:carton 8:carton =:carton
EXPR: 0 | POS | INT | 2 | 9 | 25 | ((x-21)+4)=8 | x 21 - 4 + 8 = | x:carton 21:carton -:carton 4:carton +:carton 8:carton =:carton
EXPR: 1 | POS | INT | 2 | 9 | 9 | (21-(4+x))=8 | 21 4 x + - 8 = | 21:carton 4:carton x:carton +:carton -:carton 8:carton =:carton
