parameters: n=7 l=3 k=1 p=5 q=3 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 200 | 28800 | ((25.00*96)*12)=x | 25.00 96 * 12 * x = | 25.00:dollar 96:house *:house 12:dollar *:house x:house =:house
EXPR: 0 | POS | INT | 10 | 200 | 28800 | x=((25.00*96)*12) | x 25.00 96 * 12 * = | x:dollar 25.00:dollar 96:house *:house 12:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 200 | 1177 | (25.00+(96*12))=x | 25.00 96 12 * + x = | 25.00:dollar 96:house 12:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 200 | 2388 | x=((25.00*96)-12) | x 25.00 96 * 12 - = | x:dollar 25.00:dollar 96:house *:dollar 12:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 200 | 2412 | x=((25.00*96)+12) | x 25.00 96 * 12 + = | x:dollar 25.00:dollar 96:house *:dollar 12:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 200 | 1127 | ((25.00+x)/96)=12 | 25.00 x + 96 / 12 = | 25.00:dollar x:dollar +:dollar 96:house /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 200 | 2388 | ((25.00*96)-x)=12 | 25.00 96 * x - 12 = | 25.00:dollar 96:house *:dollar x:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 200 | 1248 | (25.00-(x/96))=12 | 25.00 x 96 / - 12 = | 25.00:dollar x:dollar 96:house /:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 200 | 2412 | (x-(25.00*96))=12 | x 25.00 96 * - 12 = | x:dollar 25.00:dollar 96:house *:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 200 | 1177 | 25.00=(x-(96*12)) | 25.00 x 96 12 * - = | 25.00:dollar x:dollar 96:house 12:dollar *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 2100 | (25.00*(96-12))=x | 25.00 96 12 - * x = | 25.00:dozen 96:house 12:house -:house *:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 28800 | ((25.00*12)*96)=x | 25.00 12 * 96 * x = | 25.00:dollar 12:dozen *:dozen 96:house *:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 3552 | x=(96*(25.00+12)) | x 96 25.00 12 + * = | x:house 96:house 25.00:dollar 12:dollar +:dollar *:house =:house
EXPR: 0 | POS | INT | 20 | 200 | 2700 | (25.00*(96+12))=x | 25.00 96 12 + * x = | 25.00:dollar 96:house 12:house +:house *:house x:house =:house
EXPR: 0 | POS | INT | 20 | 200 | 2100 | x=(25.00*(96-12)) | x 25.00 96 12 - * = | x:dozen 25.00:dollar 96:dozen 12:dozen -:dozen *:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 2412 | ((25.00*96)+12)=x | 25.00 96 * 12 + x = | 25.00:dollar 96:dozen *:dozen 12:dozen +:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 1452 | x=((25.00+96)*12) | x 25.00 96 + 12 * = | x:dollar 25.00:house 96:house +:house 12:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 1177 | x=(25.00+(96*12)) | x 25.00 96 12 * + = | x:dozen 25.00:dozen 96:dozen 12:dollar *:dozen +:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 33 | x=(25.00+(96/12)) | x 25.00 96 12 / + = | x:dozen 25.00:dozen 96:dozen 12:dollar /:dozen +:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 1248 | x=(96*(25.00-12)) | x 96 25.00 12 - * = | x:house 96:house 25.00:dollar 12:dollar -:dollar *:house =:house
EXPR: 0 | POS | INT | 20 | 200 | 2700 | x=(25.00*(96+12)) | x 25.00 96 12 + * = | x:dollar 25.00:dollar 96:house 12:house +:house *:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 109 | x=((25.00+96)-12) | x 25.00 96 + 12 - = | x:dollar 25.00:dollar 96:dollar +:dollar 12:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 133 | x=((25.00+96)+12) | x 25.00 96 + 12 + = | x:dollar 25.00:dollar 96:dollar +:dollar 12:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 17 | x=(25.00-(96/12)) | x 25.00 96 12 / - = | x:house 25.00:house 96:house 12:dollar /:house -:house =:house
EXPR: 0 | POS | INT | 20 | 200 | 2388 | ((25.00*96)-12)=x | 25.00 96 * 12 - x = | 25.00:dozen 96:house *:dozen 12:dozen -:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 20 | 200 | 109 | x=(25.00+(96-12)) | x 25.00 96 12 - + = | x:dollar 25.00:dollar 96:dollar 12:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 200 | 1452 | ((25.00+96)*12)=x | 25.00 96 + 12 * x = | 25.00:house 96:house +:house 12:dollar *:house x:house =:house
EXPR: 0 | POS | INT | 22 | 200 | 204 | 25.00=((x+96)/12) | 25.00 x 96 + 12 / = | 25.00:dozen x:dozen 96:dozen +:dozen 12:dollar /:dozen =:dozen
EXPR: 0 | POS | INT | 22 | 200 | 3552 | 25.00=((x/96)-12) | 25.00 x 96 / 12 - = | 25.00:dozen x:dozen 96:house /:dozen 12:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 22 | 200 | 2100 | 25.00=(x/(96-12)) | 25.00 x 96 12 - / = | 25.00:dollar x:dollar 96:house 12:house -:house /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 200 | 2700 | 25.00=(x/(96+12)) | 25.00 x 96 12 + / = | 25.00:dollar x:dollar 96:house 12:house +:house /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 200 | 1127 | 25.00=((96*12)-x) | 25.00 96 12 * x - = | 25.00:dollar 96:dozen 12:dollar *:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 200 | 2388 | 25.00=((x+12)/96) | 25.00 x 12 + 96 / = | 25.00:dollar x:dollar 12:dollar +:dollar 96:house /:dollar =:dollar
