parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 2289 | 3267 | x=(489+2778) | x 489 2778 + = | x:marble 489:marble 2778:marble +:marble =:marble
EXPR: 0 | POS | INT | 0 | 2289 | 3267 | (489+2778)=x | 489 2778 + x = | 489:marble 2778:marble +:marble x:marble =:marble
EXPR: 1 | POS | INT | 2 | 2289 | 2289 | (x+489)=2778 | x 489 + 2778 = | x:marble 489:marble +:marble 2778:marble =:marble
EXPR: 0 | POS | INT | 2 | 2289 | 3267 | (x-489)=2778 | x 489 - 2778 = | x:marble 489:marble -:marble 2778:marble =:marble
EXPR: 1 | POS | INT | 2 | 2289 | 2289 | (489+x)=2778 | 489 x + 2778 = | 489:marble x:marble +:marble 2778:marble =:marble
EXPR: 1 | POS | INT | 2 | 2289 | 2289 | 489=(2778-x) | 489 2778 x - = | 489:marble 2778:marble x:marble -:marble =:marble
EXPR: 0 | POS | INT | 2 | 2289 | 3267 | 489=(x-2778) | 489 x 2778 - = | 489:marble x:marble 2778:marble -:marble =:marble
EXPR: 1 | POS | INT | 10 | 2289 | 2289 | (2778-489)=x | 2778 489 - x = | 2778:marble 489:marble -:marble x:marble =:marble
EXPR: 1 | POS | INT | 10 | 2289 | 2289 | x=(2778-489) | x 2778 489 - = | x:marble 2778:marble 489:marble -:marble =:marble
EXPR: 0 | POS | INT | 12 | 2289 | 3267 | (x-2778)=489 | x 2778 - 489 = | x:marble 2778:marble -:marble 489:marble =:marble
EXPR: 1 | POS | INT | 12 | 2289 | 2289 | 2778=(x+489) | 2778 x 489 + = | 2778:marble x:marble 489:marble +:marble =:marble
EXPR: 1 | POS | INT | 12 | 2289 | 2289 | 2778=(489+x) | 2778 489 x + = | 2778:marble 489:marble x:marble +:marble =:marble
EXPR: 0 | POS | INT | 12 | 2289 | 3267 | 2778=(x-489) | 2778 x 489 - = | 2778:marble x:marble 489:marble -:marble =:marble
EXPR: 1 | POS | INT | 12 | 2289 | 2289 | (2778-x)=489 | 2778 x - 489 = | 2778:marble x:marble -:marble 489:marble =:marble
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
